epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
46,0.345840476049,0.88860128012,2.15707809144,0.576778017241,-1,-1
47,0.339339758438,0.892013365964,2.14779782501,0.580010775862,-1,-1
48,0.345190838024,0.889542545181,2.11536470158,0.570581896552,-1,-1
49,0.323837508952,0.895778426205,2.10684539121,0.594692887931,-1,-1
50,0.319978142853,0.895801957831,2.23395055944,0.577182112069,-1,-1
51,0.305428785552,0.901943712349,2.11833414127,0.585129310345,-1,-1
52,0.307397063462,0.900743599398,2.21338600742,0.582300646552,-1,-1
53,0.305823793567,0.902320218373,2.15186309814,0.586072198276,-1,-1
54,0.293621503625,0.905167545181,2.24549200823,0.572198275862,-1,-1
55,0.304196847401,0.901308358434,2.29998990174,0.575700431034,-1,-1
56,0.299102612737,0.903943900602,2.26342641896,0.564385775862,-1,-1
57,0.291947002197,0.905332266566,2.17579701235,0.585802801724,-1,-1
58,0.278902035207,0.909756212349,2.24725725322,0.569504310345,-1,-1
59,0.281329213047,0.90766189759,2.20913410187,0.577316810345,-1,-1
60,0.274737115949,0.911450489458,2.1275129051,0.595905172414,-1,-1
61,0.274160362017,0.91258000753,2.14159799855,0.59765625,-1,-1
62,0.264453869089,0.91453313253,2.18458907563,0.591190732759,-1,-1
63,0.259542252375,0.915968561747,2.17721541997,0.586341594828,-1,-1
64,0.257020130933,0.915850903614,2.25454205069,0.583917025862,-1,-1
65,0.256471203393,0.917356927711,2.25077401359,0.582300646552,-1,-1
66,0.252175359459,0.917592243976,2.2362396306,0.579337284483,-1,-1
67,0.249983853896,0.920180722892,2.27728969475,0.586476293103,-1,-1
68,0.240411662059,0.923404555723,2.22704013874,0.583243534483,-1,-1
69,0.239743803594,0.921286709337,2.24328574435,0.583378232759,-1,-1
70,0.241525839655,0.922110316265,2.21022018482,0.586476293103,-1,-1
71,0.233767225239,0.923969314759,2.25058080616,0.581627155172,-1,-1
72,0.235641157479,0.922839796687,2.17285557245,0.585668103448,-1,-1
73,0.231377982837,0.923992846386,2.34657897004,0.572332974138,-1,-1
74,0.223372776286,0.927451995482,2.2391479632,0.584725215517,-1,-1
75,0.237141541576,0.923522213855,2.34428312861,0.576373922414,-1,-1
76,0.223150106888,0.926769578313,2.21310509484,0.59994612069,-1,-1
77,0.223900228671,0.927475527108,2.27164422849,0.587823275862,-1,-1
78,0.217197935759,0.928510918675,2.22020030022,0.588766163793,-1,-1
79,0.211031634361,0.931452371988,2.30343749811,0.583378232759,-1,-1
80,0.21917030415,0.928440323795,2.25668856399,0.581492456897,-1,-1
81,0.219417712707,0.929310993976,2.44408050899,0.579471982759,-1,-1
82,0.213106668117,0.929122740964,2.25093064431,0.586072198276,-1,-1
