epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,4.56476825045,0.0556758283133,5.07278356881,0.0262661637931,-1,-1
1,3.82154510036,0.136106927711,3.63470281404,0.16635237069,-1,-1
2,3.3284560442,0.205454631024,3.65723445909,0.173760775862,-1,-1
3,2.99189976325,0.260471573795,2.76252590377,0.314924568966,-1,-1
4,2.72811071413,0.311582266566,2.65076540256,0.338766163793,-1,-1
5,2.52393610865,0.353656814759,2.38436092385,0.387796336207,-1,-1
6,2.37753844082,0.38429499247,2.54804387586,0.368669181034,-1,-1
7,2.2734791579,0.401661332831,2.22668332273,0.421336206897,-1,-1
8,2.18862022477,0.422227974398,2.098243105,0.449622844828,-1,-1
9,2.11683081898,0.435829254518,2.2126466673,0.426050646552,-1,-1
10,2.05304015185,0.449924698795,2.02303688485,0.463900862069,-1,-1
11,1.99506855945,0.461078689759,2.12282308422,0.43911637931,-1,-1
12,1.93060913072,0.47750376506,2.01387051056,0.466998922414,-1,-1
13,1.88353948313,0.490210843373,2.00238952349,0.466729525862,-1,-1
14,1.86289419252,0.495481927711,2.05275905749,0.460802801724,-1,-1
15,1.82765156426,0.500847138554,1.99002450294,0.481411637931,-1,-1
16,1.7895415393,0.510048004518,1.93397928517,0.493938577586,-1,-1
17,1.7709624103,0.51218938253,1.95447432378,0.48666487069,-1,-1
18,1.73742992476,0.524072853916,1.8896076412,0.501077586207,-1,-1
19,1.72066132599,0.526237763554,1.89100350388,0.505792025862,-1,-1
20,1.7015190839,0.531508847892,1.87505006585,0.515759698276,-1,-1
21,1.67747610592,0.536073983434,1.83259151927,0.519935344828,-1,-1
22,1.65702243814,0.539391942771,1.81003456897,0.525188577586,-1,-1
23,1.63330062937,0.547698606928,1.74949021175,0.540813577586,-1,-1
24,1.61411551,0.549510542169,1.80940247404,0.51010237069,-1,-1
25,1.61434835914,0.54835749247,1.78523856401,0.524380387931,-1,-1
26,1.58717769779,0.554805158133,1.83993669008,0.50552262931,-1,-1
27,1.57925208326,0.556875941265,1.84065501443,0.512257543103,-1,-1
28,1.54675275698,0.564641378012,1.77620980452,0.520339439655,-1,-1
29,1.5468869256,0.567206325301,1.79829525537,0.522494612069,-1,-1
30,1.52873967462,0.570994917169,1.73032679846,0.529903017241,-1,-1
31,1.51223557685,0.573183358434,1.77492877533,0.528556034483,-1,-1
32,1.48951268483,0.580242846386,1.7449457111,0.53515625,-1,-1
33,1.47709526032,0.582666603916,1.70639639271,0.539601293103,-1,-1
34,1.48249065912,0.579583960843,1.83675089787,0.516298491379,-1,-1
35,1.46400963973,0.585702183735,1.75818766808,0.534886853448,-1,-1
36,1.46074716801,0.586078689759,1.77445489785,0.530845905172,-1,-1
37,1.44306758082,0.589796686747,1.76349030281,0.533809267241,-1,-1
38,1.43306574728,0.592549887048,1.70464184161,0.55078125,-1,-1
39,1.42377415084,0.592996987952,1.75564772302,0.537176724138,-1,-1
40,1.42682568065,0.596620858434,1.70841231017,0.541082974138,-1,-1
41,1.39682797064,0.598950489458,1.78909424461,0.537715517241,-1,-1
42,1.41003601038,0.599209337349,1.70527637416,0.542295258621,-1,-1
43,1.39970892452,0.600762424699,1.719904283,0.544854525862,-1,-1
44,1.38002105506,0.603233245482,1.76834167078,0.54067887931,-1,-1
45,1.37748878333,0.606268825301,1.97230571508,0.500269396552,-1,-1
46,1.36308111484,0.608339608434,1.733286761,0.55078125,-1,-1
47,1.36782410867,0.606621799699,1.6610436049,0.558728448276,-1,-1
48,1.3505344486,0.612481174699,1.70794241798,0.544989224138,-1,-1
49,1.3549292136,0.614834337349,1.70095345481,0.551858836207,-1,-1
50,1.34559125139,0.614434299699,1.71317923891,0.553340517241,-1,-1
51,1.32999220419,0.615752070783,1.71617899475,0.553879310345,-1,-1
52,1.33806098118,0.614528426205,1.76458681041,0.546875,-1,-1
53,1.31698822885,0.61725809488,1.68073183298,0.561422413793,-1,-1
54,1.29716917585,0.622788027108,1.68555858629,0.548626077586,-1,-1
55,1.30264160953,0.624035203313,1.7235738409,0.558728448276,-1,-1
56,1.31584504911,0.621729103916,1.72857598395,0.549434267241,-1,-1
57,1.3106939281,0.620576054217,1.7089515164,0.553609913793,-1,-1
58,1.29163160938,0.626153049699,1.75673849213,0.542699353448,-1,-1
59,1.29374312439,0.623776355422,1.71112465653,0.554418103448,-1,-1
60,1.27910161108,0.628506212349,1.69941212597,0.558054956897,-1,-1
61,1.27603140042,0.629965173193,1.72802924288,0.555226293103,-1,-1
62,1.26751713455,0.630224021084,1.67354120879,0.56021012931,-1,-1
63,1.27396125373,0.630482868976,1.67149799857,0.555765086207,-1,-1
64,1.26362503293,0.633306664157,1.70183722932,0.559132543103,-1,-1
65,1.24659146656,0.637848268072,1.64868790939,0.563038793103,-1,-1
66,1.25824380585,0.631377070783,1.71818244252,0.561287715517,-1,-1
67,1.24861219077,0.636295180723,1.65468581586,0.574757543103,-1,-1
68,1.23226585176,0.638554216867,1.74446034637,0.557246767241,-1,-1
69,1.23816979111,0.639754329819,1.68117261138,0.563173491379,-1,-1
70,1.24629308427,0.637989457831,1.7653224386,0.551454741379,-1,-1
71,1.22526752841,0.643095820783,1.73381577278,0.544181034483,-1,-1
72,1.23638142556,0.637401167169,1.69845743015,0.557785560345,-1,-1
73,1.22468331402,0.639919051205,1.68340575901,0.559536637931,-1,-1
74,1.22034427954,0.646201995482,1.67428722258,0.559401939655,-1,-1
75,1.20025056744,0.648484563253,1.64367595623,0.573006465517,-1,-1
