epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,5.35068422628,0.0126600150602,4.66005040859,0.00835129310345,-1,-1
1,5.09191268036,0.0144954819277,4.65490289392,0.0103717672414,-1,-1
2,4.96702053748,0.0163780120482,4.64026551411,0.0119881465517,-1,-1
3,4.89229825606,0.0170839608434,4.63075780046,0.00511853448276,-1,-1
4,4.82865264473,0.0180487575301,4.62397079632,0.00821659482759,-1,-1
5,4.76739280051,0.0186370481928,4.61531648143,0.0109105603448,-1,-1
6,4.72497557014,0.0202371987952,4.62594000224,0.00942887931034,-1,-1
7,4.6747513794,0.0207548945783,4.63255211403,0.00835129310345,-1,-1
8,4.63159814944,0.0211078689759,4.64356024512,0.00942887931034,-1,-1
9,4.59116138033,0.023484563253,4.64190465828,0.0102370689655,-1,-1
10,4.53824615479,0.0255553463855,4.65212992142,0.00862068965517,-1,-1
11,4.50458697382,0.0258612575301,4.63006375576,0.00996767241379,-1,-1
12,4.4703634647,0.0277437876506,4.655659059,0.00969827586207,-1,-1
13,4.44902497027,0.0293204066265,4.63773128082,0.00996767241379,-1,-1
14,4.42925192218,0.0296263177711,4.64388857217,0.00956357758621,-1,-1
15,4.40301844873,0.0321442018072,4.63480648501,0.0122575431034,-1,-1
16,4.38107334562,0.033061935241,4.67157482279,0.00915948275862,-1,-1
17,4.37522116627,0.0342149849398,4.67574602982,0.0106411637931,-1,-1
18,4.35306103689,0.0364034262048,4.69581142787,0.00740840517241,-1,-1
19,4.33234988638,0.0365210843373,4.67025062134,0.0123922413793,-1,-1
20,4.31952427381,0.0391330948795,4.72189677995,0.00848599137931,-1,-1
21,4.30009480126,0.0420745481928,4.66762121792,0.00996767241379,-1,-1
22,4.2859501178,0.0414627259036,4.67667651176,0.00808189655172,-1,-1
23,4.26783182535,0.0429922816265,4.61574838901,0.0132004310345,-1,-1
24,4.25941755111,0.0444277108434,4.66636124151,0.0114493534483,-1,-1
25,4.2450969765,0.0452042545181,4.69327562431,0.0110452586207,-1,-1
26,4.23584032777,0.0482398343373,4.71184486356,0.0130657327586,-1,-1
27,4.22803594405,0.0496987951807,4.69832375954,0.0152209051724,-1,-1
28,4.20641569919,0.0497929216867,4.71895184188,0.0111799568966,-1,-1
29,4.19982815794,0.0522637424699,4.763630867,0.0154903017241,-1,-1
30,4.17971651884,0.0552522590361,4.67079648478,0.0179148706897,-1,-1
31,4.17101613226,0.0556758283133,4.66237089552,0.0199353448276,-1,-1
32,4.1595883707,0.058640813253,4.61384130346,0.0216864224138,-1,-1
33,4.13385029873,0.058640813253,4.62216248183,0.0227640086207,-1,-1
34,4.13173737368,0.0601703689759,4.71052775712,0.0208782327586,-1,-1
35,4.11649104127,0.0630647590361,4.68943297452,0.022494612069,-1,-1
36,4.10803382727,0.0631588855422,4.74796241727,0.0171066810345,-1,-1
37,4.10222311767,0.0622646837349,4.75125670433,0.0181842672414,-1,-1
38,4.09724343685,0.0645237198795,4.70689276169,0.0141433189655,-1,-1
39,4.07591941845,0.0667356927711,4.66862701548,0.016567887931,-1,-1
40,4.06805378558,0.0668298192771,4.8012426475,0.0110452586207,-1,-1
41,4.04311672894,0.0695124246988,4.82431485735,0.0162984913793,-1,-1
42,4.05067238319,0.0693477033133,4.81560266429,0.0138739224138,-1,-1
43,4.03211924326,0.0693477033133,4.8283226079,0.0137392241379,-1,-1
44,4.02467697859,0.0705713478916,4.70114264817,0.0196659482759,-1,-1
45,4.01357119342,0.0737010542169,4.7962837137,0.0137392241379,-1,-1
46,4.00187693949,0.0738187123494,4.82540861491,0.0119881465517,-1,-1
47,3.9858494681,0.0760542168675,4.89514564646,0.0136045258621,-1,-1
48,3.98304977187,0.074124623494,4.82171270765,0.0150862068966,-1,-1
49,3.97688027175,0.0776778990964,4.87915436975,0.0149515086207,-1,-1
50,3.96664073022,0.0804075677711,4.92289673871,0.012661637931,-1,-1
51,3.95448139848,0.0804310993976,4.86899449908,0.012661637931,-1,-1
52,3.94089110429,0.0809487951807,4.91101151499,0.0119881465517,-1,-1
53,3.94131509654,0.0811605798193,4.81368379757,0.0130657327586,-1,-1
54,3.92730495298,0.0838196536145,4.92471564227,0.0138739224138,-1,-1
55,3.92211823219,0.0854668674699,4.90845128586,0.0113146551724,-1,-1
56,3.9243335372,0.0853256777108,4.93073081148,0.0136045258621,-1,-1
57,3.90577152407,0.0867375753012,4.90926596214,0.0132004310345,-1,-1
58,3.89788404574,0.0910438629518,4.84912146371,0.0161637931034,-1,-1
59,3.89310167137,0.087796498494,4.91205999769,0.0109105603448,-1,-1
60,3.87644755409,0.0910203313253,4.90168374982,0.0145474137931,-1,-1
61,3.87982047179,0.0918204066265,4.89260413729,0.0150862068966,-1,-1
62,3.87022366294,0.0914439006024,4.96219329998,0.0115840517241,-1,-1
63,3.86763298655,0.0950442394578,4.98476608868,0.0113146551724,-1,-1
64,3.85243862939,0.0949736445783,4.93035708625,0.0137392241379,-1,-1
65,3.84397237775,0.0971385542169,4.97920091399,0.0115840517241,-1,-1
66,3.83946987448,0.0972797439759,4.97002988026,0.012661637931,-1,-1
67,3.83477503636,0.099468185241,4.96896788992,0.0160290948276,-1,-1
68,3.82320042332,0.101727221386,4.93961473169,0.0173760775862,-1,-1
69,3.81259474481,0.1015625,5.02462130579,0.0142780172414,-1,-1
70,3.81441789363,0.100527108434,4.96660912448,0.014682112069,-1,-1
71,3.8091901311,0.102833207831,5.0499794401,0.0144127155172,-1,-1
