epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
76,0.58830702637,0.81828878012,3.17206539779,0.422952586207,-1,-1
77,0.562323663877,0.829183923193,3.24427589055,0.416621767241,-1,-1
78,0.577238271125,0.820759600904,3.11038869825,0.431842672414,-1,-1
79,0.573855984732,0.821771460843,3.22670637328,0.413119612069,-1,-1
80,0.561108524182,0.827019013554,3.07805773308,0.439924568966,-1,-1
81,0.552576897015,0.828360316265,3.27406684284,0.417295258621,-1,-1
82,0.550667754139,0.828713290663,3.10182949181,0.436826508621,-1,-1
83,0.55823964455,0.828242658133,3.22601421537,0.415544181034,-1,-1
84,0.521588471281,0.837890625,3.10847083042,0.433459051724,-1,-1
85,0.531123404761,0.836361069277,3.16619448004,0.434132543103,-1,-1
86,0.52415110862,0.83734939759,3.05081922432,0.445716594828,-1,-1
