epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
76,2.4619436264,0.356268825301,3.21415383651,0.221309267241,-1,-1
77,2.43647650926,0.36233998494,3.01642947361,0.255387931034,-1,-1
78,2.4415064648,0.358292545181,3.02748326598,0.251212284483,-1,-1
79,2.42922658446,0.36226939006,3.20409063224,0.231411637931,-1,-1
80,2.43376289721,0.360622176205,3.17053706893,0.238011853448,-1,-1
81,2.43199000301,0.363304781627,3.16151261741,0.232354525862,-1,-1
82,2.43174483403,0.362645896084,3.39720821792,0.190463362069,-1,-1
83,2.422931818,0.36226939006,3.26491225177,0.225619612069,-1,-1
84,2.40741275448,0.364175451807,3.09953068865,0.258081896552,-1,-1
85,2.41036441814,0.364834337349,3.0951789782,0.249730603448,-1,-1
86,2.39732678612,0.367140436747,3.03430722089,0.248248922414,-1,-1
