epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
51,2.70634746192,0.349985881024,2.98984569106,0.312365301724,-1,-1
52,2.68941540531,0.35109186747,3.05286436656,0.298356681034,-1,-1
53,2.67632626697,0.354762801205,2.8280080228,0.331223060345,-1,-1
54,2.6624489125,0.357727786145,2.8855709783,0.318561422414,-1,-1
55,2.6559489513,0.358339608434,2.82948562195,0.327586206897,-1,-1
56,2.65565356289,0.359257341867,2.77829729278,0.323410560345,-1,-1
57,2.65566086051,0.36031626506,2.85355135901,0.340517241379,-1,-1
58,2.5964920291,0.366858057229,2.93388041135,0.33041487069,-1,-1
59,2.60034224211,0.364410768072,2.84230569724,0.340921336207,-1,-1
60,2.58449781731,0.372082078313,2.8483012257,0.328259698276,-1,-1
61,2.57337839309,0.370199548193,2.79355500895,0.332165948276,-1,-1
62,2.56704176765,0.372764495482,2.63016948618,0.356007543103,-1,-1
63,2.57406503285,0.375400037651,2.64427025565,0.373114224138,-1,-1
64,2.5354384306,0.383236069277,2.87108867744,0.320581896552,-1,-1
65,2.51686460713,0.381588855422,2.58053861815,0.36166487069,-1,-1
66,2.49589192257,0.38617752259,2.76897476459,0.347117456897,-1,-1
67,2.52547027476,0.382153614458,2.64723195701,0.367591594828,-1,-1
68,2.4775308665,0.390224962349,2.74818261738,0.354256465517,-1,-1
69,2.49293272395,0.390201430723,2.77720660588,0.346713362069,-1,-1
70,2.48177444289,0.390013177711,2.59509179921,0.367995689655,-1,-1
71,2.4566545587,0.390060240964,2.77662724873,0.338766163793,-1,-1
72,2.45373865028,0.395566641566,2.63525610546,0.363685344828,-1,-1
73,2.44548802598,0.393848832831,2.81824236081,0.3359375,-1,-1
74,2.44329127095,0.400884789157,2.83150338716,0.336476293103,-1,-1
75,2.42681070767,0.399825865964,2.70405256337,0.357354525862,-1,-1
76,2.42280502204,0.40140248494,2.59738121773,0.368130387931,-1,-1
77,2.40002516092,0.402837914157,2.68535786662,0.354256465517,-1,-1
78,2.40726321505,0.405873493976,2.36890909179,0.408809267241,-1,-1
79,2.39157149806,0.410391566265,2.58690177983,0.364089439655,-1,-1
80,2.38661469106,0.408414909639,2.59691828695,0.376751077586,-1,-1
81,2.36558334547,0.408862010542,2.80232214106,0.348464439655,-1,-1
82,2.36413174437,0.411968185241,2.66882527286,0.35546875,-1,-1
83,2.35981434476,0.410532756024,2.45536879013,0.389278017241,-1,-1
84,2.32555264558,0.417403990964,2.47995405362,0.393723060345,-1,-1
85,2.32312872108,0.416909826807,2.42209560707,0.396686422414,-1,-1
86,2.30696777192,0.418933546687,2.40974852134,0.390625,-1,-1
